DATE,STATION,SAMPLE,SAMTIME,REPLICAT,TSTAGE,STEMP,AIRTEMP,SEDWATER,SSAL,REDOX,COREAREA,COREDIAM,SEDVOL,COREDEPA,COREDEPB,COLLECT,UNIDCAPI,TOTCAPIT,CAPICAPI,HETEFILI,CAPISP01,UNIDCIRR,TOTCIRRA,CAULLESP,THARYXSP,CIRRSP01,UNIDGLYC,TOTGLYCE,GLYCSP01,UNIDGONI,TOTGONIA,GONISP01,UNIDLUMB,TOTLUMBR,LUMBTENU,LUMBSP01,UNIDMAGE,TOTMAGEL,MAGEPHYL,MAGESP01,UNIDNERE,TOTNEREI,NERESUCC,NERESP01,UNIDORBI,TOTORBIN,HAPLROBU,ORBISP01,UNIDPHYL,TOTPHYLL,ETEOHETE,PHYLSP01,UNIDSP01,TOTSPION,SPIONSPA,PARAPINN,POLYDSPI,POLYSPII,PRICIRRI,PRICIRRO,SPIOBOMB,STREBENE,SPIOSP01,SPIOSP02,UNIDSYLL,TOTSYLLI,SYLLSP01,POLYSP01,POLYSP02,POLYSP03,POLYSP04,UNIDPOLY,TOTPOLYC,TOTSPECI,TOTFAMIL,AMPHIPOD,TSHRIMPS,CUMACEAN,ISOPODSA,UNIDCRUS,TOTCRUST,TOTBIVAL,UNIDNEME,OLIGOCHA,SIPUNCUL,SHELGAST,UNIDMISC,TOTMISCE,TOTUNORG,TALLORGA
5/11/1987,BB,157,12:35:00,1,0,24.5,26,21.5,25.6,2,18,5,90,0,5,SKS,0,7182.32,7182.32,0,0,1657.459,2762.431,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.972,1104.972,0,0,1657.459,0,1657.459,0,0,0,0,0,3314.917,0,0,0,0,0,0,0,3314.917,0,0,0,0,0,0,0,0,0,0,16022.1,6,5,552.4862,0,0,0,0,552.4862,0,0,552.4862,0,0,0,0,2762.431,17127.07
5/11/1987,BB,157,12:35:00,2,0,24.5,26,21.5,25.6,2,18,5,90,0,5,SKS,0,10497.24,9944.751,552.4862,0,552.4862,2762.431,2209.945,0,0,0,0,0,0,0,0,0,1104.972,0,1104.972,0,0,0,0,0,0,0,0,0,552.4862,0,552.4862,0,0,0,0,0,6629.834,0,552.4862,0,0,0,0,0,6077.348,0,0,0,0,0,0,0,0,0,0,21546.96,7,5,0,0,552.4862,0,0,552.4862,0,0,552.4862,0,0,552.4862,552.4862,2209.945,23204.42
5/11/1987,BB,157,12:35:00,3,0,24.5,26,21.5,25.6,2,18,5,90,0,5,SKS,0,8287.293,8287.293,0,0,552.4862,1104.972,552.4862,0,0,0,0,0,0,0,0,0,1104.972,0,1104.972,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,552.4862,552.4862,0,0,3314.917,0,0,0,0,0,0,0,3314.917,0,0,0,0,0,0,0,0,0,0,14917.13,7,6,0,0,0,0,0,0,0,0,0,0,0,1657.459,1657.459,2209.945,16574.59
5/11/1987,BB,157,12:35:00,4,0,24.5,26,21.5,25.6,2,18,5,90,0,5,SKS,0,16574.59,16574.59,0,0,0,2762.431,2762.431,0,0,0,0,0,0,0,0,0,1104.972,0,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,1657.459,1657.459,0,0,6077.348,0,0,0,0,0,0,0,6077.348,0,0,552.4862,552.4862,0,0,0,0,0,0,28729.28,6,6,552.4862,0,0,0,0,552.4862,0,0,3314.917,0,0,552.4862,552.4862,4972.376,33149.17
5/11/1987,BB,157,12:35:00,5,0,24.5,26,21.5,25.6,2,18,5,90,0,5,SKS,0,9392.265,9392.265,0,0,552.4862,3867.403,3314.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,0,552.4862,0,1657.459,1657.459,0,552.4862,6077.348,0,0,0,0,0,0,0,5524.862,0,0,552.4862,552.4862,0,0,0,0,0,0,22099.45,7,5,0,0,552.4862,0,552.4862,1104.972,1104.972,0,0,0,0,0,0,3867.403,24309.39
5/11/1987,BB,157,12:35:00,6,0,24.5,26,21.5,25.6,2,18,5,90,0,5,SKS,0,5524.862,5524.862,0,0,1657.459,4419.89,2762.431,0,0,0,0,0,0,0,0,0,2209.945,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,8287.293,0,0,0,0,0,0,0,8287.293,0,0,1657.459,1657.459,0,0,0,0,0,0,22651.93,8,6,0,0,0,0,0,0,0,0,552.4862,0,0,0,0,3867.403,23204.42
5/11/1987,BB,157,12:35:00,7,0,24.5,26,21.5,25.6,2,18,5,90,0,5,SKS,0,3867.403,3867.403,0,0,1104.972,1657.459,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.972,0,1104.972,0,0,0,0,0,3867.403,0,0,0,0,0,0,0,3867.403,0,0,552.4862,552.4862,0,0,0,0,0,0,11049.72,6,5,0,0,0,0,552.4862,552.4862,1104.972,552.4862,1104.972,0,0,552.4862,552.4862,5524.862,14917.13
5/11/1987,BB,157,12:35:00,8,0,24.5,26,21.5,25.6,2,18,5,90,0,5,SKS,0,14364.64,14364.64,0,0,0,6629.834,6629.834,0,0,0,0,0,0,0,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,552.4862,0,552.4862,0,1104.972,1104.972,0,0,9944.751,0,0,0,0,552.4862,0,0,9392.265,0,0,0,0,0,0,0,0,0,0,33701.66,7,6,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,552.4862,34254.14
5/26/1987,BB,158,13:28:00,1,-0.1,29.4,26,27,33.1,2,18,5,90,0,5,SKS,0,5524.862,5524.862,0,0,0,1104.972,1104.972,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.972,0,1104.972,0,0,0,0,0,3314.917,0,0,0,0,0,0,0,3314.917,0,0,552.4862,552.4862,0,0,0,0,0,0,12154.7,6,6,0,0,0,1104.972,0,1104.972,1657.459,552.4862,1657.459,0,0,0,0,6077.348,17127.07
5/26/1987,BB,158,13:28:00,2,-0.1,29.4,26,27,33.1,2,18,5,90,0,5,SKS,0,7182.32,7182.32,0,0,0,2209.945,2209.945,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,552.4862,552.4862,0,0,1657.459,0,1657.459,0,0,0,0,0,5524.862,0,0,0,0,2209.945,0,0,3314.917,0,0,552.4862,552.4862,0,0,0,0,0,0,18232.04,7,6,0,0,0,552.4862,552.4862,1104.972,552.4862,0,1104.972,0,0,0,0,3314.917,20994.48
5/26/1987,BB,158,13:28:00,3,-0.1,29.4,26,27,33.1,2,18,5,90,0,5,SKS,0,3867.403,3867.403,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,3867.403,0,0,552.4862,0,0,0,0,3314.917,0,0,0,0,0,0,0,0,0,0,9944.751,6,5,0,0,0,0,0,0,552.4862,552.4862,552.4862,0,0,0,0,2762.431,11602.21
5/26/1987,BB,158,13:28:00,4,-0.1,29.4,26,27,33.1,2,18,5,90,0,5,SKS,0,2209.945,2209.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,0,552.4862,0,0,0,0,0,3867.403,0,0,0,0,552.4862,0,0,3314.917,0,0,552.4862,552.4862,0,0,0,0,0,0,7182.32,5,4,0,0,0,552.4862,0,552.4862,1104.972,552.4862,552.4862,0,0,0,0,3314.917,9944.751
5/26/1987,BB,158,13:28:00,5,-0.1,29.4,26,27,33.1,2,18,5,90,0,5,SKS,0,3867.403,3867.403,0,0,0,552.4862,552.4862,0,0,552.4862,552.4862,0,0,0,0,0,552.4862,0,552.4862,0,0,0,0,0,1104.972,1104.972,0,0,3867.403,3867.403,0,0,0,0,0,0,8839.779,0,0,0,0,0,0,0,8839.779,0,0,552.4862,552.4862,0,0,0,0,0,0,19889.5,8,8,0,0,0,552.4862,552.4862,1104.972,1104.972,0,10497.24,0,0,0,0,13812.15,32596.69
5/26/1987,BB,158,13:28:00,6,-0.1,29.4,26,27,33.1,2,18,5,90,0,5,SKS,0,4419.89,4419.89,0,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.972,1104.972,0,0,1657.459,0,1657.459,0,1104.972,1104.972,0,0,2209.945,0,0,0,0,0,0,0,2209.945,0,0,552.4862,552.4862,0,0,0,0,0,0,12154.7,7,7,0,0,0,552.4862,0,552.4862,1104.972,0,3314.917,0,0,0,0,5524.862,17127.07
5/26/1987,BB,158,13:28:00,7,-0.1,29.4,26,27,33.1,2,18,5,90,0,5,SKS,0,6629.834,6629.834,0,0,0,1657.459,1657.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,1104.972,0,1104.972,0,552.4862,552.4862,0,0,1104.972,0,0,0,0,0,0,0,1104.972,0,0,0,0,0,0,0,0,0,0,11602.21,6,6,552.4862,0,0,552.4862,0,1104.972,2209.945,0,1657.459,0,0,0,0,4972.376,16574.59
5/26/1987,BB,158,13:28:00,8,-0.1,29.4,26,27,33.1,2,18,5,90,0,5,SKS,0,4972.376,4972.376,0,0,0,1657.459,1657.459,0,0,0,0,0,0,0,0,0,552.4862,0,552.4862,0,0,0,0,0,1104.972,1104.972,0,0,1104.972,0,1104.972,0,0,0,0,0,3867.403,0,0,0,0,0,0,0,3867.403,0,0,0,0,0,0,0,0,0,0,13259.67,6,6,0,0,0,0,0,0,1104.972,0,1657.459,0,0,0,0,2762.431,16022.1
6/9/1987,BB,159,11:35:00,1,-0.1,27,29,26,34,3,18,5,90,0,5,SKS,0,7734.807,7734.807,0,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657.459,0,1657.459,0,1104.972,1104.972,0,552.4862,10497.24,0,0,0,0,1657.459,0,0,8287.293,0,0,1657.459,1657.459,0,0,0,0,0,0,23756.91,8,6,0,0,0,1104.972,552.4862,1657.459,2209.945,0,3314.917,0,0,0,0,9392.265,30939.23
6/9/1987,BB,159,11:35:00,2,-0.1,27,29,26,34,3,18,5,90,0,5,SKS,552.4862,4972.376,4419.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,9944.751,0,0,0,0,2209.945,0,0,7734.807,0,0,0,0,0,0,0,0,0,0,15469.61,5,3,0,0,0,1104.972,0,1104.972,1104.972,0,2762.431,0,0,1657.459,1657.459,7182.32,22099.45
6/9/1987,BB,159,11:35:00,3,-0.1,27,29,26,34,3,18,5,90,0,5,SKS,0,6077.348,6077.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524.862,0,0,0,0,0,0,0,5524.862,0,0,552.4862,552.4862,0,0,0,0,0,552.4862,12707.18,4,4,552.4862,0,0,1104.972,0,1657.459,2209.945,0,1104.972,0,0,1104.972,1104.972,5524.862,18784.53
6/9/1987,BB,159,11:35:00,4,-0.1,27,29,26,34,3,18,5,90,0,5,SKS,0,8287.293,8287.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,552.4862,552.4862,0,0,552.4862,0,552.4862,0,552.4862,552.4862,0,0,2762.431,0,0,0,0,0,0,0,2762.431,0,0,0,0,0,0,0,0,0,0,13259.67,5,5,0,0,0,1657.459,0,1657.459,1657.459,0,1104.972,0,0,0,0,4419.89,17679.56
6/9/1987,BB,159,11:35:00,5,-0.1,27,29,26,34,3,18,5,90,0,5,SKS,0,2762.431,2762.431,0,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,2762.431,0,0,0,0,0,0,0,2762.431,0,0,0,0,0,0,0,0,0,0,7182.32,4,4,0,0,0,2209.945,552.4862,2762.431,0,552.4862,3314.917,0,0,0,0,6629.834,13812.15
6/9/1987,BB,159,11:35:00,6,-0.1,27,29,26,34,3,18,5,90,0,5,SKS,0,1657.459,1657.459,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.972,1104.972,0,0,3867.403,0,0,0,0,1104.972,0,0,2762.431,0,0,0,0,0,0,0,0,0,0,7734.807,6,5,0,0,0,552.4862,0,552.4862,0,0,3314.917,0,0,552.4862,552.4862,4419.89,12154.7
6/9/1987,BB,159,11:35:00,7,-0.1,27,29,26,34,3,18,5,90,0,5,SKS,0,1657.459,1657.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209.945,0,0,0,0,0,0,0,2209.945,0,0,0,0,0,0,0,0,0,0,4419.89,3,3,0,0,0,1657.459,552.4862,2209.945,552.4862,0,552.4862,0,0,0,0,3314.917,7734.807
6/9/1987,BB,159,11:35:00,8,-0.1,27,29,26,34,3,18,5,90,0,5,SKS,0,2209.945,2209.945,0,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,552.4862,0,552.4862,0,1104.972,1104.972,0,0,8839.779,0,0,0,0,0,0,0,8839.779,0,0,0,0,0,0,0,0,0,0,14364.64,6,6,0,0,0,552.4862,552.4862,1104.972,552.4862,0,0,0,0,0,0,1657.459,16022.1
6/23/1987,BB,160,12:20:00,1,-0.1,27.3,28.5,26,34.7,2,18,5,90,0,5,SKS,0,6077.348,6077.348,0,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14364.64,0,0,0,0,552.4862,0,0,13812.15,0,0,1657.459,1657.459,0,0,0,0,0,552.4862,24309.39,7,6,0,0,0,0,0,0,552.4862,0,1657.459,0,0,0,0,3867.403,26519.34
6/23/1987,BB,160,12:20:00,2,-0.1,27.3,28.5,26,34.7,2,18,5,90,0,5,SKS,0,3314.917,3314.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,3314.917,0,0,0,0,0,0,0,3314.917,0,0,0,0,0,0,0,0,0,0,7182.32,3,3,0,0,0,552.4862,0,552.4862,1657.459,552.4862,552.4862,0,0,1104.972,1104.972,4419.89,11602.21
6/23/1987,BB,160,12:20:00,3,-0.1,27.3,28.5,26,34.7,2,18,5,90,0,5,SKS,0,3314.917,3314.917,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,8839.779,0,0,0,0,0,0,0,8839.779,0,0,552.4862,552.4862,0,0,0,0,0,0,13812.15,4,4,0,0,0,0,0,0,552.4862,552.4862,2762.431,0,0,552.4862,552.4862,4972.376,18232.04
6/23/1987,BB,160,12:20:00,4,-0.1,27.3,28.5,26,34.7,2,18,5,90,0,5,SKS,0,3314.917,3314.917,0,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10497.24,0,0,0,0,0,0,0,10497.24,0,0,0,0,0,0,0,0,0,0,15469.61,4,4,0,0,0,0,552.4862,552.4862,552.4862,0,2209.945,0,0,0,0,3314.917,18784.53
6/23/1987,BB,160,12:20:00,5,-0.1,27.3,28.5,26,34.7,2,18,5,90,0,5,SKS,0,1657.459,1657.459,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,552.4862,0,552.4862,0,0,0,0,0,8839.779,0,0,0,0,0,0,0,8839.779,0,0,0,0,0,0,0,0,0,0,12707.18,5,5,0,0,0,0,552.4862,552.4862,0,0,4419.89,0,0,0,0,4972.376,17679.56
6/23/1987,BB,160,12:20:00,6,-0.1,27.3,28.5,26,34.7,2,18,5,90,0,5,SKS,0,1104.972,1104.972,0,0,0,2209.945,2209.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7734.807,0,552.4862,0,0,0,0,0,7182.32,0,0,552.4862,552.4862,0,0,0,0,0,0,11602.21,5,4,0,0,0,552.4862,0,552.4862,552.4862,0,1104.972,0,0,0,0,2762.431,13812.15
6/23/1987,BB,160,12:20:00,7,-0.1,27.3,28.5,26,34.7,2,18,5,90,0,5,SKS,0,2209.945,2209.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7734.807,0,0,0,0,0,0,0,7734.807,0,0,0,0,0,0,0,0,0,0,9944.751,2,2,0,0,552.4862,0,0,552.4862,552.4862,552.4862,0,0,0,0,0,1657.459,11602.21
6/23/1987,BB,160,12:20:00,8,-0.1,27.3,28.5,26,34.7,2,18,5,90,0,5,SKS,0,4419.89,4419.89,0,0,0,3314.917,3314.917,0,0,0,0,0,0,0,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6077.348,0,0,0,0,0,0,0,6077.348,0,0,0,0,0,0,0,0,0,0,14917.13,4,4,0,0,0,0,0,0,0,552.4862,0,0,0,0,0,552.4862,15469.61
7/8/1987,BB,161,12:27:00,1,-0.1,31.2,35,29.5,34.5,2,18,5,90,0,5,SKS,0,1104.972,1104.972,0,0,0,552.4862,552.4862,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.972,0,552.4862,0,0,0,0,0,552.4862,0,0,552.4862,552.4862,0,0,0,0,0,0,3867.403,6,5,0,0,0,552.4862,552.4862,2209.945,2209.945,0,552.4862,0,0,0,0,4419.89,7182.32
7/8/1987,BB,161,12:27:00,2,-0.1,31.2,35,29.5,34.5,2,18,5,90,0,5,SKS,0,2209.945,2209.945,0,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657.459,0,0,0,0,0,0,0,1657.459,0,0,0,0,0,0,0,0,0,0,5524.862,4,4,0,0,0,2762.431,0,2762.431,4419.89,0,2762.431,0,0,0,0,9944.751,15469.61
7/8/1987,BB,161,12:27:00,3,-0.1,31.2,35,29.5,34.5,2,18,5,90,0,5,SKS,0,3867.403,3867.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8287.293,0,0,0,0,0,0,0,8287.293,0,0,1657.459,1657.459,0,0,0,0,0,0,13812.15,3,3,0,0,0,2209.945,1104.972,3314.917,7734.807,1104.972,4419.89,0,0,0,0,18232.04,30386.74
7/8/1987,BB,161,12:27:00,4,-0.1,31.2,35,29.5,34.5,2,18,5,90,0,5,SKS,0,2762.431,2762.431,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209.945,0,552.4862,0,0,0,0,0,1657.459,0,0,552.4862,552.4862,0,0,0,0,0,0,6077.348,5,4,0,0,0,0,0,0,1657.459,0,1104.972,0,0,0,0,3867.403,8839.779
7/8/1987,BB,161,12:27:00,5,-0.1,31.2,35,29.5,34.5,2,18,5,90,0,5,SKS,0,2209.945,2209.945,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2762.431,0,0,0,0,0,552.4862,0,2209.945,0,0,552.4862,552.4862,0,0,0,0,0,0,6077.348,5,4,0,0,0,552.4862,0,552.4862,2762.431,552.4862,4972.376,0,0,0,0,9944.751,14917.13
7/8/1987,BB,161,12:27:00,6,-0.1,31.2,35,29.5,34.5,2,18,5,90,0,5,SKS,0,2209.945,2209.945,0,0,0,552.4862,552.4862,0,0,0,0,0,552.4862,552.4862,0,0,552.4862,0,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657.459,0,0,552.4862,0,0,0,0,1104.972,0,0,0,0,0,0,0,0,0,0,5524.862,6,5,0,0,0,1104.972,0,1104.972,4972.376,552.4862,4972.376,0,0,0,0,12154.7,17127.07
7/8/1987,BB,161,12:27:00,7,-0.1,31.2,35,29.5,34.5,2,18,5,90,0,5,SKS,0,0,0,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.972,0,0,0,0,0,0,0,1104.972,0,0,0,0,0,0,0,0,0,0,2209.945,2,2,0,0,0,0,0,0,552.4862,0,1104.972,0,0,0,0,2762.431,3867.403
7/8/1987,BB,161,12:27:00,8,-0.1,31.2,35,29.5,34.5,2,18,5,90,0,5,SKS,0,5524.862,5524.862,0,0,0,552.4862,0,552.4862,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,2209.945,0,0,0,0,0,0,0,1657.459,0,0,0,0,0,0,0,0,0,0,8839.779,5,4,0,0,0,552.4862,0,552.4862,6077.348,552.4862,5524.862,0,0,0,0,13812.15,21546.96
7/21/1987,BB,162,12:02:00,1,0.1,29.8,33,29,37.2,2,18,5,90,0,5,SKS,0,2209.945,2209.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.972,0,0,0,0,0,0,0,1104.972,0,0,0,0,0,0,0,0,0,0,3314.917,2,2,0,0,0,552.4862,0,552.4862,1657.459,0,1657.459,0,0,552.4862,552.4862,4419.89,7734.807
7/21/1987,BB,162,12:02:00,2,0.1,29.8,33,29,37.2,2,18,5,90,0,5,SKS,0,2209.945,2209.945,0,0,0,552.4862,552.4862,0,0,2209.945,2209.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3314.917,0,0,0,0,0,0,0,3314.917,0,0,0,0,0,0,0,0,0,552.4862,8839.779,5,5,1657.459,0,0,1104.972,552.4862,3314.917,4972.376,552.4862,2209.945,0,0,552.4862,552.4862,13812.15,20441.99
7/21/1987,BB,162,12:02:00,3,0.1,29.8,33,29,37.2,2,18,5,90,0,5,SKS,0,552.4862,552.4862,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,0,0,0,0,0,0,0,552.4862,0,0,0,0,0,0,0,0,0,0,1657.459,3,3,0,0,0,552.4862,552.4862,1104.972,552.4862,552.4862,0,0,0,0,0,2209.945,3867.403
7/21/1987,BB,162,12:02:00,4,0.1,29.8,33,29,37.2,2,18,5,90,0,5,SKS,0,1657.459,1657.459,0,0,552.4862,3314.917,2209.945,552.4862,0,552.4862,552.4862,0,552.4862,552.4862,0,0,552.4862,0,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,0,0,0,0,0,0,0,552.4862,0,0,0,0,0,0,0,0,0,552.4862,7182.32,8,6,0,0,0,0,0,0,2209.945,0,1104.972,0,0,0,0,4972.376,10497.24
7/21/1987,BB,162,12:02:00,5,0.1,29.8,33,29,37.2,2,18,5,90,0,5,SKS,0,4419.89,4419.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,0,0,0,0,0,0,0,552.4862,0,0,0,0,0,0,0,0,0,552.4862,5524.862,3,3,0,0,0,0,0,0,1657.459,0,2209.945,0,0,0,0,3867.403,9392.265
7/21/1987,BB,162,12:02:00,6,0.1,29.8,33,29,37.2,2,18,5,90,0,5,SKS,0,0,0,0,0,0,1657.459,1104.972,552.4862,0,0,0,0,0,0,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209.945,0,0,0,0,0,0,0,2209.945,0,0,0,0,0,0,0,0,0,0,4972.376,4,3,552.4862,0,0,552.4862,552.4862,1657.459,0,0,1657.459,0,0,0,0,3314.917,8287.293
7/21/1987,BB,162,12:02:00,7,0.1,29.8,33,29,37.2,2,18,5,90,0,5,SKS,0,0,0,0,0,0,552.4862,552.4862,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7734.807,0,0,0,0,0,0,0,7734.807,0,0,0,0,0,0,0,0,0,0,8839.779,3,3,0,0,0,0,0,0,1657.459,552.4862,1104.972,0,552.4862,0,552.4862,4419.89,12707.18
7/21/1987,BB,162,12:02:00,8,0.1,29.8,33,29,37.2,2,18,5,90,0,5,SKS,0,2762.431,2209.945,0,552.4862,552.4862,552.4862,0,0,0,0,0,0,552.4862,552.4862,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4419.89,5,4,0,0,0,0,0,0,1104.972,0,552.4862,0,0,0,0,2762.431,6077.348
8/6/1987,BB,163,11:57:00,1,0,30,34,28,36.2,2,18,5,90,0,5,SKS,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.972,0,0,0,0,0,0,0,1104.972,0,0,0,0,0,0,0,0,0,0,2209.945,3,3,0,0,1104.972,0,1104.972,2209.945,552.4862,0,1104.972,0,0,0,0,3867.403,6077.348
8/6/1987,BB,163,11:57:00,2,0,30,34,28,36.2,2,18,5,90,0,5,SKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.972,0,0,0,0,0,0,0,1104.972,0,0,0,0,0,0,0,0,0,0,1104.972,1,1,0,0,552.4862,0,0,552.4862,552.4862,0,3314.917,0,0,0,0,4419.89,5524.862
8/6/1987,BB,163,11:57:00,3,0,30,34,28,36.2,2,18,5,90,0,5,SKS,0,1657.459,1657.459,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657.459,0,0,0,0,0,0,0,1657.459,0,0,0,0,0,0,0,0,0,552.4862,4419.89,4,4,0,0,0,552.4862,0,552.4862,552.4862,552.4862,3314.917,0,0,0,0,5524.862,9392.265
8/6/1987,BB,163,11:57:00,4,0,30,34,28,36.2,2,18,5,90,0,5,SKS,0,552.4862,552.4862,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3314.917,0,0,0,0,0,0,0,3314.917,0,0,0,0,0,0,0,0,0,0,4972.376,4,4,0,0,552.4862,0,0,552.4862,1104.972,0,2762.431,0,0,0,0,4972.376,9392.265
8/6/1987,BB,163,11:57:00,5,0,30,34,28,36.2,2,18,5,90,0,5,SKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.972,0,0,0,0,0,0,0,1104.972,0,0,0,0,0,0,0,0,0,0,1657.459,2,2,0,0,0,0,0,0,0,0,7182.32,0,0,0,0,7182.32,8839.779
